2014-09-03 10:24:49,914 INFO [main] [org.motechproject.ghana.national.service.StaffService] - User Id:	a@a.com	Password:	changedPassword
2014-09-03 10:24:52,740 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptDescription.hbm.xml
2014-09-03 10:24:52,747 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptDescription -> concept_description
2014-09-03 10:24:52,747 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptName.hbm.xml
2014-09-03 10:24:52,750 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptName -> concept_name
2014-09-03 10:24:52,756 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.ConceptName.tags -> concept_name_tag_map
2014-09-03 10:24:52,756 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptNameTag.hbm.xml
2014-09-03 10:24:52,759 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptNameTag -> concept_name_tag
2014-09-03 10:24:52,762 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptClass.hbm.xml
2014-09-03 10:24:52,765 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptClass -> concept_class
2014-09-03 10:24:52,768 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptDatatype.hbm.xml
2014-09-03 10:24:52,771 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptDatatype -> concept_datatype
2014-09-03 10:24:52,773 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptProposal.hbm.xml
2014-09-03 10:24:52,776 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptProposal -> concept_proposal
2014-09-03 10:24:52,777 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptStateConversion.hbm.xml
2014-09-03 10:24:52,780 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptStateConversion -> concept_state_conversion
2014-09-03 10:24:52,780 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptSet.hbm.xml
2014-09-03 10:24:52,783 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptSet -> concept_set
2014-09-03 10:24:52,783 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptMap.hbm.xml
2014-09-03 10:24:52,787 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptMap -> concept_map
2014-09-03 10:24:52,787 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptWord.hbm.xml
2014-09-03 10:24:52,790 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptWord -> concept_word
2014-09-03 10:24:52,790 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptSource.hbm.xml
2014-09-03 10:24:52,794 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptSource -> concept_source
2014-09-03 10:24:52,794 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ConceptSetDerived.hbm.xml
2014-09-03 10:24:52,797 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ConceptSetDerived -> concept_set_derived
2014-09-03 10:24:52,798 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Drug.hbm.xml
2014-09-03 10:24:52,801 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Drug -> drug
2014-09-03 10:24:52,801 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/DrugIngredient.hbm.xml
2014-09-03 10:24:52,805 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.DrugIngredient -> drug_ingredient
2014-09-03 10:24:52,805 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Field.hbm.xml
2014-09-03 10:24:52,808 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Field -> field
2014-09-03 10:24:52,809 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/FieldAnswer.hbm.xml
2014-09-03 10:24:52,812 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.FieldAnswer -> field_answer
2014-09-03 10:24:52,812 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/FieldType.hbm.xml
2014-09-03 10:24:52,816 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.FieldType -> field_type
2014-09-03 10:24:52,816 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Form.hbm.xml
2014-09-03 10:24:52,820 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Form -> form
2014-09-03 10:24:52,820 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/FormField.hbm.xml
2014-09-03 10:24:52,823 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.FormField -> form_field
2014-09-03 10:24:52,824 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/GlobalProperty.hbm.xml
2014-09-03 10:24:52,827 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.GlobalProperty -> global_property
2014-09-03 10:24:52,827 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Obs.hbm.xml
2014-09-03 10:24:52,831 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Obs -> obs
2014-09-03 10:24:52,831 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Person.hbm.xml
2014-09-03 10:24:52,835 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Person -> person
2014-09-03 10:24:52,836 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PersonAttribute.hbm.xml
2014-09-03 10:24:52,839 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PersonAttribute -> person_attribute
2014-09-03 10:24:52,839 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PersonAttributeType.hbm.xml
2014-09-03 10:24:52,843 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PersonAttributeType -> person_attribute_type
2014-09-03 10:24:52,843 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PersonAddress.hbm.xml
2014-09-03 10:24:52,847 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PersonAddress -> person_address
2014-09-03 10:24:52,848 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PersonName.hbm.xml
2014-09-03 10:24:52,851 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PersonName -> person_name
2014-09-03 10:24:52,852 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/User.hbm.xml
2014-09-03 10:24:52,855 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.User -> users
2014-09-03 10:24:52,856 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.User.roles -> user_role
2014-09-03 10:24:52,856 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.User.userProperties -> user_property
2014-09-03 10:24:52,856 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/LoginCredential.hbm.xml
2014-09-03 10:24:52,859 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.api.db.LoginCredential -> users
2014-09-03 10:24:52,859 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Privilege.hbm.xml
2014-09-03 10:24:52,863 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Privilege -> privilege
2014-09-03 10:24:52,863 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Role.hbm.xml
2014-09-03 10:24:52,866 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Role -> role
2014-09-03 10:24:52,867 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.Role.inheritedRoles -> role_role
2014-09-03 10:24:52,867 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.Role.privileges -> role_privilege
2014-09-03 10:24:52,867 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Patient.hbm.xml
2014-09-03 10:24:52,870 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping joined-subclass: org.openmrs.Patient -> patient
2014-09-03 10:24:52,871 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PatientIdentifier.hbm.xml
2014-09-03 10:24:52,874 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PatientIdentifier -> patient_identifier
2014-09-03 10:24:52,874 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PatientIdentifierType.hbm.xml
2014-09-03 10:24:52,878 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PatientIdentifierType -> patient_identifier_type
2014-09-03 10:24:52,878 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Relationship.hbm.xml
2014-09-03 10:24:52,882 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Relationship -> relationship
2014-09-03 10:24:52,882 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/RelationshipType.hbm.xml
2014-09-03 10:24:52,885 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.RelationshipType -> relationship_type
2014-09-03 10:24:52,886 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/OrderType.hbm.xml
2014-09-03 10:24:52,889 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.OrderType -> order_type
2014-09-03 10:24:52,889 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Order.hbm.xml
2014-09-03 10:24:52,893 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Order -> orders
2014-09-03 10:24:52,893 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping joined-subclass: org.openmrs.DrugOrder -> drug_order
2014-09-03 10:24:52,894 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Location.hbm.xml
2014-09-03 10:24:52,897 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Location -> location
2014-09-03 10:24:52,898 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.Location.tags -> location_tag_map
2014-09-03 10:24:52,898 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/LocationTag.hbm.xml
2014-09-03 10:24:52,901 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.LocationTag -> location_tag
2014-09-03 10:24:52,902 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/EncounterType.hbm.xml
2014-09-03 10:24:52,905 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.EncounterType -> encounter_type
2014-09-03 10:24:52,912 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Encounter.hbm.xml
2014-09-03 10:24:52,916 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Encounter -> encounter
2014-09-03 10:24:52,916 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Program.hbm.xml
2014-09-03 10:24:52,919 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Program -> program
2014-09-03 10:24:52,924 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ProgramWorkflow.hbm.xml
2014-09-03 10:24:52,927 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ProgramWorkflow -> program_workflow
2014-09-03 10:24:52,936 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/ProgramWorkflowState.hbm.xml
2014-09-03 10:24:52,939 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.ProgramWorkflowState -> program_workflow_state
2014-09-03 10:24:52,939 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PatientProgram.hbm.xml
2014-09-03 10:24:52,943 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PatientProgram -> patient_program
2014-09-03 10:24:52,948 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/PatientState.hbm.xml
2014-09-03 10:24:52,951 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.PatientState -> patient_state
2014-09-03 10:24:52,960 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/Cohort.hbm.xml
2014-09-03 10:24:52,963 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.Cohort -> cohort
2014-09-03 10:24:52,964 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.Cohort.memberIds -> cohort_member
2014-09-03 10:24:52,964 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/api/db/hibernate/SerializedObject.hbm.xml
2014-09-03 10:24:52,967 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.api.db.SerializedObject -> serialized_object
2014-09-03 10:24:52,972 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/hl7/db/hibernate/HL7Source.hbm.xml
2014-09-03 10:24:52,975 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.hl7.HL7Source -> hl7_source
2014-09-03 10:24:52,984 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/hl7/db/hibernate/HL7InQueue.hbm.xml
2014-09-03 10:24:52,987 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.hl7.HL7InQueue -> hl7_in_queue
2014-09-03 10:24:52,988 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/hl7/db/hibernate/HL7InArchive.hbm.xml
2014-09-03 10:24:52,991 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.hl7.HL7InArchive -> hl7_in_archive
2014-09-03 10:24:52,996 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/hl7/db/hibernate/HL7InError.hbm.xml
2014-09-03 10:24:52,999 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.hl7.HL7InError -> hl7_in_error
2014-09-03 10:24:52,999 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/reporting/db/hibernate/Report.hbm.xml
2014-09-03 10:24:53,003 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.reporting.Report -> report
2014-09-03 10:24:53,008 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/reporting/db/hibernate/ReportObject.hbm.xml
2014-09-03 10:24:53,011 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.reporting.ReportObjectWrapper -> report_object
2014-09-03 10:24:53,020 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/reporting/db/hibernate/ReportSchemaXml.hbm.xml
2014-09-03 10:24:53,023 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.report.ReportSchemaXml -> report_schema_xml
2014-09-03 10:24:53,023 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/notification/db/hibernate/Template.hbm.xml
2014-09-03 10:24:53,027 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.notification.Template -> notification_template
2014-09-03 10:24:53,027 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/notification/db/hibernate/Alert.hbm.xml
2014-09-03 10:24:53,030 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.notification.Alert -> notification_alert
2014-09-03 10:24:53,031 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/notification/db/hibernate/AlertRecipient.hbm.xml
2014-09-03 10:24:53,034 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.notification.AlertRecipient -> notification_alert_recipient
2014-09-03 10:24:53,034 INFO [main] [org.hibernate.cfg.Configuration] - Reading mappings from resource : org/openmrs/scheduler/db/hibernate/TaskDefinition.hbm.xml
2014-09-03 10:24:53,038 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping class: org.openmrs.scheduler.TaskDefinition -> scheduler_task_config
2014-09-03 10:24:53,038 INFO [main] [org.hibernate.cfg.HbmBinder] - Mapping collection: org.openmrs.scheduler.TaskDefinition.properties -> scheduler_task_config_property
2014-09-03 10:24:53,038 INFO [main] [org.hibernate.cfg.Configuration] - Configured SessionFactory: null
2014-09-03 10:24:53,039 ERROR [main] [org.springframework.test.context.TestContextManager] - Caught exception while allowing TestExecutionListener [org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1bd475e] to prepare test instance [org.motechproject.ghana.national.schedule.FacilitiesDefaultMessageSchedulerTest@1989e73]
java.lang.IllegalStateException: Failed to load ApplicationContext
	at org.springframework.test.context.TestContext.getApplicationContext(TestContext.java:157)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies(DependencyInjectionTestExecutionListener.java:109)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance(DependencyInjectionTestExecutionListener.java:75)
	at org.springframework.test.context.TestContextManager.prepareTestInstance(TestContextManager.java:321)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.createTest(SpringJUnit4ClassRunner.java:211)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner$1.runReflectiveCall(SpringJUnit4ClassRunner.java:288)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.methodBlock(SpringJUnit4ClassRunner.java:290)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:231)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:193)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:52)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:191)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:42)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:184)
	at org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate(RunBeforeTestClassCallbacks.java:61)
	at org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate(RunAfterTestClassCallbacks.java:71)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:236)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run(SpringJUnit4ClassRunner.java:174)
	at org.apache.maven.surefire.junit4.JUnit4TestSet.execute(JUnit4TestSet.java:53)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:123)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:104)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:164)
	at org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:110)
	at org.apache.maven.surefire.booter.SurefireStarter.invokeProvider(SurefireStarter.java:172)
	at org.apache.maven.surefire.booter.SurefireStarter.runSuitesInProcessWhenForked(SurefireStarter.java:104)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:70)
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'openMRSRelationshipAdapter': Injection of autowired dependencies failed; nested exception is org.springframework.beans.factory.BeanCreationException: Could not autowire field: org.openmrs.api.PersonService org.motechproject.openmrs.services.OpenMRSRelationshipAdapter.personService; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'context' defined in URL [jar:file:/home/liman/.m2/repository/org/motechproject/motech-openmrs-api/0.12-GHANA-NATIONAL-SNAPSHOT/motech-openmrs-api-0.12-GHANA-NATIONAL-SNAPSHOT.jar!/applicationOpenmrsAPI.xml]: Invocation of init method failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'org.springframework.transaction.interceptor.TransactionAttributeSourceAdvisor#0' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'transactionInterceptor' while setting bean property 'transactionInterceptor'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionInterceptor' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'transactionManager' while setting bean property 'transactionManager'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionManager' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory' defined in class path resource [applicationContext-service.xml]: Invocation of init method failed; nested exception is java.io.FileNotFoundException: class path resource [IdentifierSource.hbm.xml] cannot be opened because it does not exist
Related cause: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'patientService' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'patientServiceTarget' while setting bean property 'target'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'patientServiceTarget' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'patientDAO' while setting bean property 'patientDAO'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'patientDAO' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCurrentlyInCreationException: Error creating bean with name 'sessionFactory': FactoryBean which is currently in creation returned null from getObject
Related cause: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'personService' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'personServiceTarget' while setting bean property 'target'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'personServiceTarget' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'personDAO' while setting bean property 'personDAO'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'personDAO' defined in class path resource [applicationContext-service.xml]: Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCurrentlyInCreationException: Error creating bean with name 'sessionFactory': FactoryBean which is currently in creation returned null from getObject
